Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand
Ahmedabad,50123,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.9,13,Tata
Kochi,57184,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.09,13,Hyundai
Mumbai,75000,Diesel,Automatic,Second,16.46,2993.0,258.0,5.0,9.5,18,BMW
Mumbai,26000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.65,10,Hyundai
Delhi,22129,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25,9,Hyundai
Hyderabad,127887,Diesel,Manual,First,21.1,1248.0,73.9,5.0,2.95,14,Maruti
Hyderabad,92000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,3.45,19,Mahindra
Hyderabad,60634,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.3,14,Hyundai
Hyderabad,90000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,8.0,11,Tata
Kolkata,59000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.71,16,Honda
Hyderabad,59293,Petrol,Manual,First,18.2,998.0,67.1,5.0,2.7,13,Maruti
Mumbai,80753,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,4.5,13,Maruti
Delhi,40000,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,18.75,10,Toyota
Pune,103000,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,5.25,11,Maruti
Hyderabad,72389,LPG,Manual,First,26.2,998.0,58.2,5.0,3.2,13,Maruti
Pune,48000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,6.0,8,Maruti
Kolkata,41000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.14,11,Hyundai
Jaipur,26000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.55,9,Renault
Jaipur,30000,Petrol,Manual,Second,15.64,1193.0,64.08,5.0,2.3,13,Tata
Hyderabad,74624,Diesel,Manual,First,20.0,1399.0,68.05,5.0,5.65,11,Ford
Kochi,47877,Diesel,Automatic,First,15.15,2967.0,240.0,5.0,48.22,10,Porsche
Jaipur,35000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0,9,Maruti
Ahmedabad,52123,Diesel,Manual,First,20.34,1498.0,103.2,5.0,7.5,10,Volkswagen
Bangalore,90000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,2.6,20,Mahindra
Mumbai,1400,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,61.25,7,BMW
Chennai,122000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.5,16,Honda
Kochi,21110,Petrol,Automatic,First,17.44,1998.0,189.08,4.0,28.95,9,Mini
Pune,78000,Diesel,Automatic,First,13.5,2477.0,175.56,6.0,15.0,10,Mitsubishi
Jaipur,72000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,4.25,13,Maruti
Hyderabad,48000,Petrol,Automatic,First,8.6,5998.0,552.0,4.0,59.0,19,Bentley
Pune,43486,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.6,12,Maruti
Hyderabad,199000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,5.2,18,Toyota
Chennai,34000,Petrol,Manual,First,11.7,1796.0,178.0,5.0,10.0,15,Mercedes-Benz
Bangalore,37944,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,35.0,9,Mercedes-Benz
Mumbai,30000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.75,8,Ford
Coimbatore,64005,Petrol,Manual,First,17.71,1197.0,78.9,5.0,4.57,10,Toyota
Delhi,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.5,13,Hyundai
Chennai,105000,Petrol,Manual,First,0.0,999.0,,5.0,1.75,20,Hyundai
Kochi,59885,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,20.11,11,Land
Hyderabad,144471,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7.8,14,Toyota
Coimbatore,63991,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.61,14,Hyundai
Pune,72000,Petrol,Manual,Second,17.0,1086.0,,5.0,1.11,18,Hyundai
Mumbai,34895,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,4.6,10,Nissan
Ahmedabad,97003,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,85.0,10,BMW
Kolkata,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.25,10,Honda
Delhi,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,3.3,12,Honda
Bangalore,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,17.75,12,Toyota
Delhi,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,35.0,9,Land
Coimbatore,37023,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.39,9,Hyundai
Chennai,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.5,13,Chevrolet
Kochi,20789,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.36,8,Toyota
Jaipur,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.95,10,Maruti
Mumbai,47250,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,11.0,10,Hyundai
Delhi,47000,Diesel,Automatic,Second,12.65,2993.0,255.0,5.0,64.75,11,Land
Hyderabad,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,6.3,8,Honda
Kochi,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.94,8,Hyundai
Mumbai,34987,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,5.95,11,Volkswagen
Ahmedabad,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.0,8,Honda
Coimbatore,38271,Petrol,Manual,First,15.29,1591.0,121.3,5.0,12.53,8,Hyundai
Bangalore,32510,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3.75,13,Ford
Pune,88000,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,27.0,11,BMW
Pune,116000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,9.95,13,Mitsubishi
Jaipur,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4.2,12,Renault
Delhi,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,2.0,15,Maruti
Kolkata,28000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.25,12,Hyundai
Bangalore,16500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,34.0,8,Mercedes-Benz
Coimbatore,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,30.37,9,BMW
Kochi,32854,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,12.6,7,Hyundai
Kochi,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,5.09,6,Renault
Bangalore,30000,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,24.5,11,Audi
Kochi,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,7.97,7,Maruti
Delhi,69768,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.9,14,Honda
Kochi,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,21.33,9,BMW
Bangalore,97000,Diesel,Automatic,Second,19.08,1582.0,126.32,5.0,6.5,13,Hyundai
Coimbatore,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,12.15,9,Hyundai
Kolkata,17000,Petrol,Manual,First,15.04,1598.0,103.2,5.0,4.25,11,Volkswagen
Coimbatore,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.84,8,BMW
Chennai,135000,Petrol,Automatic,Third,14.4,1997.0,152.0,5.0,3.0,21,Honda
Chennai,80000,Diesel,Manual,First,19.72,1461.0,108.45,5.0,6.75,13,Renault
Bangalore,31045,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.65,11,Hyundai
Pune,58000,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,7.5,12,Volkswagen
Kochi,35480,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.34,7,Hyundai
Hyderabad,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,9,Maruti
Coimbatore,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.98,10,Hyundai
Mumbai,9200,Petrol,Manual,First,17.01,1591.0,121.3,5.0,5.75,11,Hyundai
Kolkata,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.65,13,Volkswagen
Kolkata,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,14,Volkswagen
Pune,68553,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,1.5,18,Maruti
Kochi,67376,Diesel,Manual,First,24.5,1498.0,98.6,7.0,6.5,9,Honda
Hyderabad,42000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.0,12,Renault
Coimbatore,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,30.85,6,Toyota
Kochi,93144,Diesel,Automatic,First,14.7,1984.0,181.0,5.0,17.15,11,Volvo
Hyderabad,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.55,11,Maruti
Hyderabad,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,7.4,10,Maruti
Kochi,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.64,12,Audi
Kolkata,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,13.5,12,BMW
Bangalore,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.55,12,Ford
Ahmedabad,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.0,7,Hyundai
Pune,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,1.95,18,Hyundai
Pune,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,2.3,19,Honda
Chennai,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,15.0,12,Toyota
Chennai,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.15,13,Hyundai
Hyderabad,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.0,13,Nissan
Jaipur,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,24.75,12,BMW
Pune,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,2.6,17,Chevrolet
Ahmedabad,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,14,Hyundai
Ahmedabad,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.85,16,Skoda
Jaipur,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,27.0,12,Mercedes-Benz
Kolkata,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.0,11,Honda
Delhi,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,28.75,8,BMW
Hyderabad,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,14.49,9,Toyota
Delhi,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,72.0,12,Porsche
Chennai,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,4.0,13,Nissan
Delhi,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,4.5,10,Maruti
Mumbai,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.25,6,Maruti
Pune,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,11.5,10,Volkswagen
Pune,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,3.1,16,Honda
Mumbai,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.11,7,Honda
Coimbatore,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.54,6,Hyundai
Delhi,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.0,19,Maruti
Kolkata,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,2.5,12,Maruti
Kochi,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,18.0,14,Audi
Coimbatore,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.85,7,Toyota
Kochi,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.97,13,Hyundai
Pune,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.75,12,Hyundai
Coimbatore,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,7.38,7,Volkswagen
Delhi,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,42.75,8,BMW
Bangalore,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,3.65,15,Hyundai
Kochi,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.99,8,Hyundai
Pune,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,13.5,13,Toyota
Chennai,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.0,9,Maruti
Hyderabad,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,10.95,9,Hyundai
Pune,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,2.95,12,Hyundai
Ahmedabad,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,5.5,8,Tata
Kochi,73641,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,17.08,8,Skoda
Hyderabad,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.85,10,Maruti
Jaipur,112827,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,10.5,11,Honda
Hyderabad,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,8.75,15,Toyota
Kolkata,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.7,15,Honda
Mumbai,75059,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,4.25,13,Hyundai
Pune,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7.9,7,Toyota
Delhi,78000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.5,14,Skoda
Kolkata,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,13,Nissan
Delhi,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.75,13,Honda
Kolkata,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,7.65,7,Hyundai
Kochi,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,3.47,12,Chevrolet
Kochi,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.64,9,Honda
Kolkata,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.95,12,Volkswagen
Jaipur,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.65,9,Maruti
Kochi,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,8.41,13,Ford
Pune,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,0.85,19,Maruti
Pune,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,0.8,22,Maruti
Coimbatore,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,5.65,11,Volkswagen
Kolkata,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4.5,12,Hyundai
Ahmedabad,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.9,10,Maruti
Mumbai,227000,Diesel,Manual,Fourth & Above,0.0,2446.0,,8.0,2.2,24,Toyota
Jaipur,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,12,Nissan
Mumbai,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,5.6,10,Skoda
Delhi,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.2,9,Maruti
Bangalore,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,4.0,12,Skoda
Jaipur,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,16.0,11,Toyota
Mumbai,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.6,9,Hyundai
Kochi,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4.79,11,Hyundai
Mumbai,22001,CNG,Manual,First,26.6,998.0,58.16,5.0,3.65,10,Maruti
Kochi,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.83,9,Honda
Jaipur,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.51,23,Maruti
Pune,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,0.69,19,Ford
Delhi,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.65,10,Maruti
Kolkata,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,6.49,11,Honda
Chennai,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,2.9,16,Hyundai
Delhi,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.4,9,Hyundai
Bangalore,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.25,9,Renault
Ahmedabad,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.95,17,Maruti
Jaipur,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.0,10,Hyundai
Delhi,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.85,8,Hyundai
Coimbatore,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.45,10,Honda
Hyderabad,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,1.99,18,Ford
Hyderabad,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,8.99,11,Hyundai
Kolkata,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.5,11,Toyota
Coimbatore,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,9.27,7,Honda
Ahmedabad,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.99,10,Hyundai
Coimbatore,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,36.76,6,Mercedes-Benz
Kochi,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,17.08,8,Skoda
Kolkata,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.8,12,Chevrolet
Kolkata,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,14,Volkswagen
Jaipur,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,8.85,9,Maruti
Ahmedabad,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4.15,14,Honda
Hyderabad,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,10.0,8,Volkswagen
Delhi,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.75,8,Hyundai
Jaipur,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3.2,8,Renault
Kochi,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.28,8,Maruti
Bangalore,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,7.5,12,Ford
Coimbatore,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.39,7,Maruti
Pune,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,12,Maruti
Chennai,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.0,18,Mercedes-Benz
Kolkata,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.0,13,Maruti
Chennai,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2.25,13,Chevrolet
Kochi,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.83,15,Maruti
Coimbatore,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,4.11,6,Maruti
Kolkata,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,14.7,11,Mitsubishi
Pune,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,25.0,12,Mercedes-Benz
Bangalore,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.35,10,Chevrolet
Coimbatore,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,6.41,8,Ford
Ahmedabad,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.75,13,Honda
Chennai,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,17.55,9,Mercedes-Benz
Jaipur,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.25,10,Hyundai
Kochi,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,3.16,13,Ford
Bangalore,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,22.5,11,Audi
Kochi,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.55,10,Hyundai
Kochi,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,9.86,15,BMW
Chennai,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,45.0,12,BMW
Kochi,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.99,8,Hyundai
Jaipur,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,6.5,8,Volkswagen
Kolkata,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,0.75,18,Chevrolet
Coimbatore,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,9.87,7,Chevrolet
Kochi,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,6.36,7,Hyundai
Mumbai,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5,8,Honda
Kochi,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6.05,8,Hyundai
Mumbai,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,2.15,12,Maruti
Hyderabad,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,10,Hyundai
Kolkata,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.25,18,Maruti
Coimbatore,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.99,10,Toyota
Mumbai,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,2.5,15,Hyundai
Kochi,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.66,6,Honda
Jaipur,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.53,27,Maruti
Kolkata,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,10,Maruti
Hyderabad,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.6,13,Ford
Kochi,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.09,10,Honda
Hyderabad,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.3,17,Hyundai
Pune,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.0,13,Hyundai
Ahmedabad,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.4,12,Maruti
Delhi,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,11.0,12,Mercedes-Benz
Coimbatore,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,5.7,11,Chevrolet
Chennai,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,6.95,12,Skoda
Hyderabad,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.9,11,Mahindra
Kochi,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.3,7,BMW
Kolkata,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.24,16,Mercedes-Benz
Pune,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5.35,15,Skoda
Mumbai,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,3.49,11,Honda
Hyderabad,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,16,Hyundai
Mumbai,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.35,11,Honda
Coimbatore,75464,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.62,13,Ford
Hyderabad,142000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6.25,19,Toyota
Kochi,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3.19,13,Mahindra
Delhi,42000,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5.5,7,Mahindra
Kochi,12800,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.67,6,Hyundai
Jaipur,80000,Petrol,Manual,First,12.0,2092.0,127.0,7.0,5.5,14,Tata
Hyderabad,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.6,11,Maruti
Chennai,21000,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,55.0,8,BMW
Pune,85000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21.0,12,Audi
Jaipur,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,4.5,8,Maruti
Coimbatore,45794,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,20.67,9,Hyundai
Hyderabad,57352,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,6.5,12,Chevrolet
Coimbatore,41467,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,37.98,7,Mercedes-Benz
Mumbai,42000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,1.45,16,Hyundai
Delhi,62549,CNG,Manual,First,26.6,998.0,58.16,5.0,2.95,11,Maruti
Hyderabad,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,10,Maruti
Kochi,11732,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.07,7,Honda
Mumbai,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.5,9,Nissan
Hyderabad,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22.0,10,BMW
Hyderabad,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9.75,9,Honda
Jaipur,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,11,Nissan
Delhi,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99,11,Hyundai
Ahmedabad,51000,Petrol,Manual,First,17.0,1086.0,,5.0,1.75,17,Hyundai
Delhi,92000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.75,10,Toyota
Kolkata,31000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.95,8,Toyota
Chennai,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.8,8,Maruti
Kolkata,46707,Petrol,Manual,First,17.0,1086.0,,5.0,0.99,18,Hyundai
Pune,84000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.95,12,Hyundai
Coimbatore,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,42.83,10,Audi
Hyderabad,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,21.5,11,Volvo
Jaipur,24398,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.9,10,Honda
Hyderabad,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2.3,14,Maruti
Delhi,40315,Petrol,Manual,First,18.5,1198.0,86.8,5.0,2.75,13,Honda
Jaipur,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.71,14,Mahindra
Kochi,58151,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,9.6,8,Renault
Kochi,30519,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.81,8,Hyundai
Coimbatore,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6.94,6,Tata
Mumbai,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.45,10,Mahindra
Hyderabad,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.0,10,Volkswagen
Delhi,32000,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.0,12,Mercedes-Benz
Delhi,52000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.6,14,Maruti
Hyderabad,58307,Petrol,Manual,First,15.3,1341.0,83.0,5.0,1.95,18,Hyundai
Mumbai,30000,Diesel,Automatic,First,17.54,2993.0,313.0,4.0,45.0,12,BMW
Chennai,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,22.0,11,Audi
Kolkata,36000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,4.9,10,Hyundai
Kochi,58817,Diesel,Manual,First,19.87,1461.0,83.14,5.0,6.25,10,Nissan
